beer_id;count;ngram
178974;14;small white head
178974;11;pours clear amber
178974;10;prickly pear taste
178974;10;thin white head
179060;11;white head
179272;29;white head
179272;11;750 ml bottle
179408;13;white head
179853;15;white head
179853;10;small white head
180084;12;white head
180191;13;white head
180274;19;white head
180328;10;white head
180334;14;aroma coffee
180334;12;brown head
180334;11;pours pitch black
180334;11;coffee roasted malt
180334;10;small tan head
180334;10;roasted malt coffee
180397;25;aroma roasted malt
180397;18;roasted malt coffee
180397;18;beige head
180397;17;aroma roasted
180397;15;tan head
180397;14;brown head
180397;13;black tan head
180397;13;roasted malt chocolate
180397;12;chocolate roasted malt
180397;11;coffee dark chocolate
180474;11;white head
181103;11;small offwhite head
181103;10;12 oz bottle
181103;10;offwhite head
181260;23;white head
181260;14;aroma coffee
181357;20;white head
181428;15;tan head
181428;10;pours dark brown
181429;10;white head
181567;14;white head
181616;11;white head
181716;15;white head
181716;13;offwhite head
181728;10;white head
181729;22;white head
181729;12;offwhite head
181776;10;white head
181880;30;white head
181880;23;small white head
181880;10;offwhite head
182152;23;white head
182152;20;small white head
182218;12;white head
182444;32;white head
182444;12;earl grey tea
182444;11;small white head
182774;84;pours dark brown
182774;59;sweet milk chocolate
182774;57;tan head
182774;47;aroma chocolate
182774;42;beige head
182774;35;chocolate roasted malt
182774;31;550 ml bottle
182774;30;milk chocolate vanilla
182774;30;bottle pours dark
182774;29;aroma milk chocolate
182774;27;dark brown color
182774;25;light brown head
182774;24;bottle pours black
182774;22;bottle dark brown
182774;21;brown head
182802;13;offwhite head
182802;13;tap moeder lambic
182802;13;moeder lambic fontainas
182806;13;de la senne
182806;11;white head
182817;12;white head
182941;23;white head
182941;11;small white head
182941;10;750 ml bottle
182941;10;pours hazy golden
182961;18;white head
182961;16;good good good
183167;14;offwhite head
183167;12;white head
183246;21;white head
183246;10;offwhite head
183249;11;white head
183252;10;offwhite head
183434;14;white head
183438;10;white head
183904;28;white head
183904;21;offwhite head
183904;12;aroma sweet
183904;11;beige head
183904;11;33 cl bottle
183967;18;white head
183967;10;small white head
183973;10;white head
184008;56;white head
184008;41;small white head
184008;23;thin white head
184008;20;375 ml bottle
184008;14;750 ml bottle
184008;12;offwhite head
184008;12;bottle pours hazy
184008;11;small offwhite head
184008;10;white head
184196;10;12 oz bottle
184197;28;white head
184197;21;12 oz bottle
184197;13;thin white head
184197;10;small white head
184239;23;white head
184239;13;small white head
184275;33;white head
184275;20;small white head
184464;38;white head
184464;20;west coast ipa
184464;19;bottle bear state
184464;14;pours clear golden
184464;10;thornbridge bear state
184595;14;white head
185010;13;white head
185402;10;white head
185522;15;white head
185590;13;white head
185814;10;beige head
185816;13;tan head
185860;28;white head
186161;26;tan head
186161;15;pours dark brown
186161;14;aroma roasted malt
186161;14;brown head
186161;13;small tan head
186161;11;beige head
186161;10;aroma roasted
186455;24;white head
186722;18;tan head
186722;17;brown head
186722;15;pours pitch black
186722;11;aroma roasted malt
186725;11;tan head
186726;13;white head
186727;10;beige head
186728;25;white head
186728;12;small white head
186854;10;white head
187092;27;pumpkin pie spice
187092;25;white head
187092;13;750 ml bottle
187092;13;small white head
187092;10;thin white head
187092;10;aroma pumpkin
187123;24;white head
187123;16;small white head
187203;11;white head
187434;13;white head
187434;10;tap half acre
187435;29;white head
188009;16;pours dark brown
188009;10;tan head
188034;21;white head
188139;16;white head
188184;14;tan head
188184;10;aroma roasted malt
188184;10;roasted malt chocolate
188508;15;white head
188508;10;small white head
188555;12;tan head
188703;16;tan head
188703;13;beige head
188703;12;red wine vinegar
188703;11;offwhite head
188703;10;body average carbonation
189363;62;white head
189363;32;small white head
189363;19;citrus tropical fruit
189363;18;offwhite head
189363;16;pours hazy golden
189363;16;aroma tropical fruit
189363;14;thin white head
189363;14;aroma citrus
189363;14;tropical fruit citrus
189363;13;medium white head
189363;11;tropical fruit aroma
189363;10;american pale ale
189393;20;white head
189441;10;roasted malt coffee
189640;14;beige head
189640;10;tan head
189681;15;white head
189681;11;offwhite head
189681;10;beige head
189698;23;white head
190190;76;white head
190190;21;fluffy white head
190190;16;big white head
190190;15;pours hazy yellow
190190;15;bottle pours hazy
190190;14;white head
190190;13;large white head
190190;13;lasting white head
190190;12;small white head
190190;12;frothy white head
190190;11;aroma citrus
190190;10;yellow white head
190190;10;pours hazy golden
190190;10;750 ml bottle
190505;41;white head
190587;52;white head
190587;16;small white head
190587;12;creamy white head
190587;12;thin white head
190587;10;offwhite head
190725;14;white head
190725;10;small white head
190756;10;white head
190761;17;white head
190785;12;white head
190823;18;white head
190857;13;pours dark brown
190915;18;white head
190975;17;offwhite head
190975;13;white head
190975;11;750 ml bottle
190975;10;red wine vinegar
190982;10;750 ml bottle
191161;33;beige head
191161;26;tan head
191161;25;pours dark brown
191161;19;light brown head
191161;19;aroma roasted malt
191161;17;dark brown black
191161;17;offwhite head
191161;15;roasted malt coffee
191161;15;brown head
191161;14;aroma roasted
191161;14;hop roasted malt
191161;13;dark brown colour
191161;12;creamy beige head
191161;12;good black ipa
191161;12;roasted malt chocolate
191168;10;beige head
191263;41;white head
191263;11;frothy white head
191263;10;small white head
191264;10;offwhite head
191265;19;beige head
191265;15;brown head
191265;11;roasted malt chocolate
191265;10;aroma roasted
191265;10;330 ml bottle
191265;10;tan head
191307;13;white head
191360;12;small white head
191360;10;white head
191406;13;white head
191719;18;roasted malt coffee
191719;12;coffee roasted malt
191719;12;beige head
191719;11;roasted malt chocolate
191772;37;white head
191772;18;pours clear amber
191772;18;small white head
191772;13;aroma malt
191772;11;amber white head
191772;11;bottle pours clear
191833;10;white head
191985;13;offwhite head
192007;24;tan head
192007;14;chocolate covered cherry
192007;13;pours pitch black
192007;13;small tan head
192007;12;22 oz bottle
192007;11;aroma cherry
192007;10;roasted malt chocolate
192015;11;aroma rye
192015;11;offwhite head
192106;35;pours dark brown
192106;33;chocolate peanut butter
192106;30;peanut butter banana
192106;28;banana peanut butter
192106;26;tan head
192106;17;aroma chocolate
192106;15;dark brown color
192106;14;peanut butter taste
192106;14;bottle pours dark
192106;12;peanut butter chocolate
192106;11;light peanut butter
192106;10;peanut butter flavor
192106;10;dark brown pour
192106;10;beige head
192106;10;aroma banana
192406;24;beige head
192406;12;tan head
192406;11;aroma roasted malt
192406;11;roasted malt coffee
192406;11;pours dark brown
192406;10;roasted malt chocolate
192444;37;white head
192444;12;frothy white head
192444;10;pours hazy yellow
192444;10;hazy pale yellow
192444;10;big white head
192444;10;creamy white head
192500;14;aroma coffee
192500;11;tan head
192500;10;offwhite head
192500;10;beige head
192623;10;white head
192798;11;white head
193045;11;mint chocolate chip
193045;10;chip ice cream
193083;14;white head
193393;18;white head
193396;19;roasted malt chocolate
193396;13;brown head
193396;13;tan head
193396;11;light brown head
193396;11;aroma roasted malt
193396;11;dark brown head
193396;10;aroma roasted
193435;15;pours dark brown
193592;11;white head
193647;20;white head
193744;28;white head
193805;46;white head
193805;12;small white head
193918;10;pours dark brown
194018;19;white head
194288;28;white head
194288;15;small white head
194478;11;white head
194515;11;white head
194631;10;beige head
194727;10;white head
194844;18;beige head
194844;11;pours dark brown
194844;10;dark brown color
195511;11;tan head
195511;10;roasted malt coffee
195527;97;white head
195527;30;12 oz bottle
195527;24;small white head
195527;17;pours hazy golden
195527;17;pours hazy yellow
195527;15;thin white head
195527;15;bottle pours hazy
195527;15;foamy white head
195527;14;frothy white head
195527;14;white head
195527;14;fluffy white head
195527;14;gold white head
195527;12;large white head
195527;11;aroma light
195527;11;aroma citrus
195640;19;brown head
195640;13;roasted malt chocolate
195640;12;roasted malt coffee
195640;11;dark brown head
195640;10;tan head
195640;10;aroma roasted
195640;10;aroma roasted malt
195696;36;white head
195697;29;white head
195697;15;offwhite head
195697;12;small white head
195698;41;white head
195698;13;small white head
195699;49;white head
195699;13;small white head
195699;10;frothy white head
195713;10;beige head
195713;10;de la senne
195736;29;white head
195736;13;fluffy white head
195736;11;small white head
195736;10;white head
195736;10;750 ml bottle
195819;20;beige head
195819;14;offwhite head
195819;14;pours dark brown
195819;13;tan head
195819;11;50 cl bottle
195835;12;white head
195878;29;white head
195878;14;small white head
195878;10;12 oz bottle
196417;22;tan head
196417;13;aroma roasted malt
196472;74;white head
196472;19;citrus tropical fruit
196472;17;750 ml bottle
196472;16;white head
196472;15;pours hazy golden
196472;14;offwhite head
196472;13;fluffy white head
196472;11;pours hazy orange
196472;11;frothy white head
196472;11;color white head
196472;11;bottle pours hazy
196472;11;large white head
196472;10;small white head
196513;22;tan head
196513;15;aroma roasted malt
196513;13;pours dark brown
196513;11;creamy tan head
196513;10;light brown head
196580;19;white head
196580;14;small white head
196580;12;thin white head
196655;18;white head
196655;11;offwhite head
197131;22;tan head
197131;18;roasted malt coffee
197131;18;aroma coffee
197131;14;brown head
197131;13;aroma roasted malt
197131;13;aroma roasted
197131;12;beige head
197131;12;roasted malt chocolate
